Movie_N,Genre,Review,Stars
Saving Private Ryan,"['Drama', 'War']","So much for it being bad history. It was in fact an excellent way to let a jaded and somewhat ignorant-of-their-past generation *feel* something of what their grandparents (LIVING grandparents) went through. It is perhaps less important that the details be exact as the feel be right. Even now the details are not fully known or knowable about that campaign... it was too big, too complex and too chaotic to be knowable. There is not even an accurate casualty count of D-Day itself.",10
Saving Private Ryan,"['Drama', 'War']","Now as to the depth of characters. What I saw there was the extraordinary circumstances into which ordinary people were thrown and what happened to them. I saw the things that would mark a generation (I have heard in my elderly male patients sentiments similar to what Cpt. Miller was expressing when he announced his ordinariness) I saw the dehumanization that occurs with war and its mitigation moment to moment, man to man... Cpt. Miller didn't know anything about Ryan and he didn't care... until Ryan revealed his humanity to him with his story of his brothers. Pvt. Reiban was ready to walk out of the situation until he discoverd his captains ordinariness and his humanity. Then he began to look to him almost as a father. Pvt. Mellish rightfully delights in his revenge for all the times he's had to take it because he was Jewish by telling German captives he's ""Juden!"" Nerdish Cpl. Upham can stand alongside his bigger, stronger, braver Ranger compatriots and describe the poetry and melancholy of Edith Piaf's song... then face his cowardice, turn around and stand up in the face of danger and finally demonstrate the dehumanization of the enterprise he was enmeshed in by executing Steamboat Willie... even though Willie had no more choice about being there than Upham did and in other circumstances would have made a friend.",6
Saving Private Ryan,"['Drama', 'War']","I could go on and on with this but enough already. OK, perhaps it is not The Best Movie Ever Made but it is still a good movie. And if one will take the blinders of fashionable negativism off they will see it. Finally, this is not a patriotic story... if anything it is an acknowledgement and thank you to all those old men still out there that did so much for us. To them I say a deep and sincere thank you.",10
Saving Private Ryan,"['Drama', 'War']","I'd heard a couple of startling things about this film before seeing it. I'd heard that many veterans were having a hard time getting through the film without breaking down. I'd also seen interviews with veterans who'd seen the film and found the film to be incredibly realistic and consequently difficult to watch. Intriguing comments, since we all know there is no shortage of films about war from this century.",10
Saving Private Ryan,"['Drama', 'War']","There are not many films that I've seen that have actually made me physically react to the action on screen. I'm not speaking of the three-dimensional variety either. What I mean to say is this film had me contorting and cringing at the gripping, horrifying action on screen. Somehow the extreme violence can be justified as the whole world knows that this is an important chapter in human history and a startling, graphic depiction only adds more weight to the seriousness of the subject matter. I'd have to say this is probably one of the most important films of the 20th century because of its frank approach to one of the darkest periods of our time on this earth. ",10
Saving Private Ryan,"['Drama', 'War']","I am always deeply moved and fiercely proud when given cause to consider those that gave their lives to protect our way of life and liberate those that already suffered dislocation, imprisonment and attempted genocide. These soldiers were truly noble and deserve our deepest gratitude. This sentiment is a common one, and will go some lengths to explain why this film has meant so much to so many.",10
Saving Private Ryan,"['Drama', 'War']","Even with the attention to detail and care taken into how it was shot to accentuate to the fullest degree its realistic approach, it is still hard to imagine what it must have been like to be part of a war. But this film goes a long way to help your mind get around it. It's hard for me to say what kind of impact the cinematography would have on someone watching it on the small screen of a television versus the big screen, but from my perspective, this film really does benefit from a theatrical presentation.",10
Saving Private Ryan,"['Drama', 'War']","What ""Saving Private Ryan"" does extremely well, is show the world the harsh reality of war without pulling any punches. The story about a squad of soldiers sent to retrieve the surviving brother of three dead soldiers is told with competency and due reverence from all perspectives of the characters involved. It is an uncommon and intriguing drama, but it serves as an excuse to describe a setting, rather than the other way around. The story manages to move us through all sorts of different landscapes and scenarios, giving us an unforgettable glimpse of a world unknown to most of us, and terrifying to those who are familiar with it from personal experience.",1
Alita: Battle Angel,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","I'll be honest, when I went into to cinema to watch this movie I was expecting to not like it. I had seen a little bit of the trailer and it did not really ""speak"" to me and Alita's eyes were off putting. When the movie had begun I was actually searching for things to dislike but surprisingly there were none apart from a few cringeworthy moments. I quickly got used to Alita's eyes and they became in fact likeable. The story began to draw me in and I got completely absorbed into the story and the visuals.",9
Alita: Battle Angel,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","The world is extraordinary and beautiful and the action scenes in this movie are fantastic, quite honestly some of the best I have seen. The story is a bit fast paced but not to a degree that it feels rushed. Alita as a character is great, she is kind-hearted, innocent, naive and protective. Throughout the movie Alita grows as a person and learns about sacrifice, loss, love and the horrors of the human mind. Alita is very likeable because she is such a good person in such a horrible world and you can't help feeling very sympathetic for an innocent being like her as she is exposed to the cruel world of Iron City.",9
Alita: Battle Angel,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",I watched this movie without knowing the source material and I loved it. I was drawn in very early on and had to watch it a second time. I can definitely recommend this movie to anyone.,10
